Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"147395286017",Summon: Choco/Mog 35 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-R5945G,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286018",White Auracite 41 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-MK44GQ,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286020",Qutrub Forayer 112 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-M6BU7W,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286021",Item Shopkeep 142 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-ZTETTR,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286022",Call the Mountain Chocobo 131 Common FINAL FANTASY Magic: The Gathering NM,,CS-6D3WY7,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286023",Goobbue Gardener 188 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4JKD9B,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286024",Adventurer's Airship 252 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-NXTUU9,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286025",Loporrit Scout 192 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-BSPVSG,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286026",Aerith Rescue Mission 5 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-3JVVKX,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286027",Light of Judgment 144 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4U6ZS3,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286029",Stuck in Summoner's Sanctum 76 Common FINAL FANTASY Magic: The Gathering NM,,CS-DN5CU8,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286030",Sephiroth's Intervention 116 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-TETYXD,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286031",Gigantoad 187 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YRQJ39,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286032",You're Not Alone 44 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-VHZD7S,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286033",Magic Pot 263 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-D342SJ,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286034",Gigantoad 187 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YRQJ39,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286035",Sephiroth's Intervention 116 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-TETYXD,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286036",Stuck in Summoner's Sanctum 76 Common FINAL FANTASY Magic: The Gathering NM,,CS-DN5CU8,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286037",You're Not Alone 44 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-VHZD7S,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286038",Blazing Bomb 130 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4XRMDS,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286039",Fight On! 100 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-T5ZHEA,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","0","0","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286040",World Map 270 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-5FSNDD,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286041",Light of Judgment 144 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4U6ZS3,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286042",Sephiroth's Intervention 116 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-TETYXD,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286043",Gigantoad 187 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YRQJ39,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286044",Rook Turret 69 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-MFGYE8,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286045",Aerith Rescue Mission 5 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-3JVVKX,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286046",Loporrit Scout 192 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-BSPVSG,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286047",Gysahl Greens 190 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-2RACUS,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:09 PDT","Jul-24-26 06:34:09 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286048",Blitzball 254 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-WXRSJ5,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:10 PDT","Jul-24-26 06:34:10 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286049",Gaelicat 22 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YBMTGP,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:10 PDT","Jul-24-26 06:34:10 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286050",Magic Damper 61 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-555RED,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:10 PDT","Jul-24-26 06:34:10 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286051",Summon: G.F. Ifrit 163 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-QT9AN7,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:10 PDT","Jul-24-26 06:34:10 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286052",Gran Pulse Ochu 189 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-59KRPW,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:10 PDT","Jul-24-26 06:34:10 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286053",Ahriman 87 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-VK6329,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:10 PDT","Jul-24-26 06:34:10 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286055",Sahagin 71 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-R2WT4E,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:10 PDT","Jul-24-26 06:34:10 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286165",Surgeon ~General~ Commander 072/096 The List Reprints MTG Foil NM,,CS-8524U5,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286166","Kairi, the Swirling Sky 60 Mythic Prerelease Cards Magic: The Gathering Foil NM",,CS-C59ZD8,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286167",Revitalize (Foil Etched) 9 Strixhaven: Mystical Archives MTG Foil NM,,CS-BAEW3B,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286168",Divine Gambit (Foil Etched) 4 Strixhaven: Mystical Archives MTG Foil NM,,CS-GRDGQC,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286170",Kindslaver 150/216 Rare The List Reprints Magic: The Gathering Foil Near Mint,,CS-RKD6N5,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286171",Compulsive Research (Foil Etched) 14 Strixhaven: Mystical Archives MTG Foil NM,,CS-B8GB2N,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286172",Claim the Firstborn (Foil Etched) 37 Strixhaven: Mystical Archives MTG Foil NM,,CS-489U88,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286173",Oddly Uneven 15 Rare Unstable Magic: The Gathering Foil Near Mint,,CS-PZ4N9K,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286174",Adult Gold Dragon (Borderless) 297 Adventures in the Forgotten Realms MTG NM,,CS-X3CUGF,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286175",Infuriate (Foil Etched) 41 Strixhaven: Mystical Archives MTG Foil NM,,CS-NRSPKB,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286176",Eastern Paladin 132 Rare 7th Edition Magic: The Gathering Near Mint,,CS-RDCEUC,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286177",Channel (Foil Etched) 50 Strixhaven: Mystical Archives MTG Foil NM,,CS-3BS7DJ,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286178",Timeless Dragon (Extended Art) 445 Modern Horizons 2 MTG NM,,CS-3RYMCJ,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286179",Modular Monstrosity 155/216 Rare The List Reprints Magic: The Gathering Foil NM,,CS-2JDAHT,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286180",Dr. Julius Jumblemorph 130 Mythic Unstable Magic: The Gathering Foil Near Mint,,CS-WQDWCM,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286181",Better Than One 128 Rare Unstable Magic: The Gathering Foil Near Mint,,CS-WUVUQM,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286182",Intrepid Hero 26 Rare 8th Edition Magic: The Gathering Near Mint,,CS-44QN5A,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286183",Restless Bloodseeker (Showcase) 295 Innistrad: Crimson Vow MTG Foil NM,,CS-QJKUEP,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286184",Hot Fix 133 Rare Unstable Magic: The Gathering Foil Near Mint,,CS-UDS2HH,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286185",Strategic Planning (Foil Etched) 20 Strixhaven: Mystical Archives MTG Foil NM,,CS-BZSA9R,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286186",Jhoira of the Ghitu 1 Duel Decks: Mind vs. Might Magic: The Gathering Foil NM,,CS-MF7HUV,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286187",Nahiri's Warcrafting (Extended Art) 365 March of the Machine MTG Foil NM,,CS-Z8QJHN,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286188",Magnivore 202 Rare 9th Edition Magic: The Gathering Near Mint,,CS-2U3CXF,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286189",Mascot Exhibition (Extended Art) 285 Strixhaven: School of Mages MTG Foil NM,,CS-TJTGXB,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147395286190",As Luck Would Have It 102/216 The List Reprints Magic: The Gathering Foil NM,,CS-Z5E5SR,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-24-26 06:34:24 PDT","Jul-24-26 06:34:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859186",EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859187",EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859188",GYARADOS 022/078 POKEMON GO REVERSE HOLO HOLO RARE NM,,CS-N9S7GX,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859190",MELMETAL 046/078 POKEMON GO HOLO HOLO RARE NM,,CS-N6NPFH,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859191",GOLISOPOD 026/078 POKEMON GO HOLO HOLO RARE NM,,CS-GDK9BH,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859194",SPINARAK 006/078 POKEMON GO COMMON NM,,CS-MF6838,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859195",CAMERUPT 014/078 POKEMON GO UNCOMMON NM,,CS-XTJZ6X,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859196",CAMERUPT 014/078 POKEMON GO UNCOMMON NM,,CS-XTJZ6X,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859199",CHARMANDER 008/078 POKEMON GO COMMON NM,,CS-F2FCAK,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859201",CHARMANDER 008/078 POKEMON GO COMMON NM,,CS-F2FCAK,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859202",CHARMANDER 008/078 POKEMON GO COMMON NM,,CS-F2FCAK,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859205",CHANSEY 051/078 POKEMON GO UNCOMMON NM,,CS-6VUBWA,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859206",EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859207",EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859212",TYRANITAR 043/078 POKEMON GO HOLO HOLO RARE NM,,CS-4X22N7,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859214",ARTICUNO 024/078 POKEMON GO REVERSE HOLO HOLO RARE NM,,CS-CR3JKU,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859215",GYARADOS 022/078 POKEMON GO HOLO HOLO RARE NM,,CS-ZZ6HNG,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859216",BLISSEY 052/078 POKEMON GO HOLO HOLO RARE NM,,CS-FVMCM2,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859217",GYARADOS 022/078 POKEMON GO REVERSE HOLO HOLO RARE NM,,CS-N9S7GX,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859221",GOLISOPOD 026/078 POKEMON GO HOLO HOLO RARE NM,,CS-GDK9BH,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:22 PDT","Jul-27-26 04:28:22 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859225",XATU 033/078 POKEMON GO UNCOMMON NM,,CS-P5YDTG,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:23 PDT","Jul-27-26 04:28:23 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859226",XATU 033/078 POKEMON GO UNCOMMON NM,,CS-P5YDTG,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:23 PDT","Jul-27-26 04:28:23 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859227",XATU 033/078 POKEMON GO UNCOMMON NM,,CS-P5YDTG,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:23 PDT","Jul-27-26 04:28:23 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859230",IVYSAUR 002/078 POKEMON GO UNCOMMON NM,,CS-PAWDB5,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:23 PDT","Jul-27-26 04:28:23 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859231",IVYSAUR 002/078 POKEMON GO UNCOMMON NM,,CS-PAWDB5,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:23 PDT","Jul-27-26 04:28:23 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147400859233",BIBAREL 060/078 POKEMON GO COMMON NM,,CS-UXU87J,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-27-26 04:28:23 PDT","Jul-27-26 04:28:23 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
