Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN,audit_price_column,audit_price,price_under_0_99,price_equal_0_99,price_under_1_49,price_over_100
147400859212,TYRANITAR 043/078 POKEMON GO HOLO HOLO RARE NM,,CS-4X22N7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859214,ARTICUNO 024/078 POKEMON GO REVERSE HOLO HOLO RARE NM,,CS-CR3JKU,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859215,GYARADOS 022/078 POKEMON GO HOLO HOLO RARE NM,,CS-ZZ6HNG,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859216,BLISSEY 052/078 POKEMON GO HOLO HOLO RARE NM,,CS-FVMCM2,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859217,GYARADOS 022/078 POKEMON GO REVERSE HOLO HOLO RARE NM,,CS-N9S7GX,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859221,GOLISOPOD 026/078 POKEMON GO HOLO HOLO RARE NM,,CS-GDK9BH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859225,XATU 033/078 POKEMON GO UNCOMMON NM,,CS-P5YDTG,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859226,XATU 033/078 POKEMON GO UNCOMMON NM,,CS-P5YDTG,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859227,XATU 033/078 POKEMON GO UNCOMMON NM,,CS-P5YDTG,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859230,IVYSAUR 002/078 POKEMON GO UNCOMMON NM,,CS-PAWDB5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859231,IVYSAUR 002/078 POKEMON GO UNCOMMON NM,,CS-PAWDB5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859233,BIBAREL 060/078 POKEMON GO COMMON NM,,CS-UXU87J,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859235,BIDOOF 059/078 POKEMON GO COMMON NM,,CS-G5ZBB8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859238,BULBASAUR 001/078 POKEMON GO COMMON NM,,CS-RDSFJP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859240,BULBASAUR 001/078 POKEMON GO COMMON NM,,CS-RDSFJP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859242,AMBIPOM 057/078 POKEMON GO COMMON NM,,CS-GCQD3F,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859247,AIPOM 056/078 POKEMON GO COMMON NM,,CS-26SNRW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859248,AIPOM 056/078 POKEMON GO COMMON NM,,CS-26SNRW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859249,AIPOM 056/078 POKEMON GO COMMON NM,,CS-26SNRW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859254,CHARMELEON 19/147 BURNING SHADOWS UNCOMMON NM,,CS-7ENYNP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859255,EELEKTRIK 45/147 BURNING SHADOWS UNCOMMON NM,,CS-E73GPU,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859257,MAINTENANCE 79/108 EVOLUTIONS UNCOMMON NM,,CS-WXP8KM,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859260,CHANSEY 051/078 POKEMON GO UNCOMMON NM,,CS-6VUBWA,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859261,SLOWPOKE 019/078 POKEMON GO COMMON NM,,CS-FCXHVH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859262,SOLROCK 039/078 POKEMON GO UNCOMMON NM,,CS-8TVQFE,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859266,NATU 032/078 POKEMON GO COMMON NM,,CS-QC35C7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859269,BIBAREL 060/078 POKEMON GO COMMON NM,,CS-UXU87J,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859270,SLOWPOKE 019/078 POKEMON GO COMMON NM,,CS-FCXHVH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859271,LURE MODULE 067/078 POKEMON GO UNCOMMON NM,,CS-BEEKM8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859274,EGG INCUBATOR 066/078 POKEMON GO UNCOMMON NM,,CS-JY96BS,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859275,AIPOM 056/078 POKEMON GO COMMON NM,,CS-26SNRW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859278,ARIADOS 007/078 POKEMON GO UNCOMMON NM,,CS-EBP8MB,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859279,ARIADOS 007/078 POKEMON GO UNCOMMON NM,,CS-EBP8MB,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859280,AMBIPOM 057/078 POKEMON GO COMMON NM,,CS-GCQD3F,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859283,AMBIPOM 057/078 POKEMON GO COMMON NM,,CS-GCQD3F,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859287,LUNATONE 034/078 POKEMON GO UNCOMMON NM,,CS-BRB9KT,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859290,PIKACHU 027/078 POKEMON GO COMMON NM,,CS-TNUXKV,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859292,PIDOVE 061/078 POKEMON GO COMMON NM,,CS-FK3VRN,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859293,PIDOVE 061/078 POKEMON GO COMMON NM,,CS-FK3VRN,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859294,MELTAN 045/078 POKEMON GO COMMON NM,,CS-EF6TMH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859295,MAGIKARP 021/078 POKEMON GO COMMON NM,,CS-6RQFMW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:23 PDT,Jul-27-26 04:28:23 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859297,MELTAN 045/078 POKEMON GO COMMON NM,,CS-EF6TMH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859299,SLOWBRO 020/078 POKEMON GO UNCOMMON NM,,CS-YBQ6PK,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859302,STEELIX 044/078 POKEMON GO UNCOMMON NM,,CS-6WNZCT,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859303,SLOWPOKE 019/078 POKEMON GO COMMON NM,,CS-FCXHVH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859308,ALOLAN RATTATA 041/078 POKEMON GO COMMON NM,,CS-3CB27F,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859310,SOLROCK 039/078 POKEMON GO UNCOMMON NM,,CS-8TVQFE,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859313,ALOLAN RATICATE 042/078 POKEMON GO COMMON NM,,CS-CR9SQH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859314,ALOLAN RATICATE 042/078 POKEMON GO COMMON NM,,CS-CR9SQH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859316,TRANQUILL 062/078 POKEMON GO COMMON NM,,CS-BXYDJE,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859320,TRANQUILL 062/078 POKEMON GO COMMON NM,,CS-BXYDJE,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859323,TRANQUILL 062/078 POKEMON GO COMMON NM,,CS-BXYDJE,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859326,UNFEZANT 063/078 POKEMON GO UNCOMMON NM,,CS-C4VW7Z,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859328,ONIX 036/078 POKEMON GO COMMON NM,,CS-ES63T9,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859330,ONIX 036/078 POKEMON GO COMMON NM,,CS-ES63T9,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859333,NUMEL 013/078 POKEMON GO COMMON NM,,CS-MF5EX5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859335,NATU 032/078 POKEMON GO COMMON NM,,CS-QC35C7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859337,NUMEL 013/078 POKEMON GO COMMON NM,,CS-MF5EX5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859339,GALARIAN PERRSERKER 113/185 VIVID VOLTAGE RARE NM,,CS-WGDSDM,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859340,GASTLY 67/214 UNBROKEN BONDS COMMON NM,,CS-9TYSC3,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859343,WOBBUFFET 49/147 BURNING SHADOWS UNCOMMON NM,,CS-TX6GJ2,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859345,BIDOOF 059/078 POKEMON GO COMMON NM,,CS-G5ZBB8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859346,MELTAN 045/078 POKEMON GO COMMON NM,,CS-EF6TMH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859352,BLANCHE 064/078 POKEMON GO UNCOMMON NM,,CS-VMY6A5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859354,CHARMANDER 008/078 POKEMON GO COMMON NM,,CS-F2FCAK,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859356,ARIADOS 007/078 POKEMON GO UNCOMMON NM,,CS-EBP8MB,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859357,EGG INCUBATOR 066/078 POKEMON GO UNCOMMON NM,,CS-JY96BS,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859358,PIKACHU 027/078 POKEMON GO COMMON NM,,CS-TNUXKV,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859360,WIMPOD 025/078 POKEMON GO COMMON NM,,CS-AUAY34,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859363,ALOLAN RATTATA 041/078 POKEMON GO COMMON NM,,CS-3CB27F,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859365,BIDOOF 059/078 POKEMON GO COMMON NM,,CS-G5ZBB8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859367,PIKACHU 027/078 POKEMON GO COMMON NM,,CS-TNUXKV,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859369,PIKACHU 19/68 HIDDEN FATES COMMON NM,,CS-6AD9R6,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859372,NATU 032/078 POKEMON GO COMMON NM,,CS-QC35C7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:24 PDT,Jul-27-26 04:28:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859373,NUMEL 013/078 POKEMON GO COMMON NM,,CS-MF5EX5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859376,SQUIRTLE 015/078 POKEMON GO COMMON NM,,CS-4ZKP4Y,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859378,MAGIKARP 021/078 POKEMON GO COMMON NM,,CS-6RQFMW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859381,MELTAN 045/078 POKEMON GO COMMON NM,,CS-EF6TMH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859383,LARVITAR 037/078 POKEMON GO COMMON NM,,CS-UVP24A,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859386,LARVITAR 037/078 POKEMON GO COMMON NM,,CS-UVP24A,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859387,LARVITAR 037/078 POKEMON GO COMMON NM,,CS-UVP24A,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859388,LARVITAR 037/078 POKEMON GO COMMON NM,,CS-UVP24A,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:25 PDT,Jul-27-26 04:28:25 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
